2008,"ASTON MARTIN","V8 VANTAGE",13,20,15
2008,"ASTON MARTIN","V8 VANTAGE",12,19,15
2008,"AUDI","R8",13,19,15
2008,"AUDI","R8",13,20,15
2008,"AUDI","TT ROADSTER",22,29,25
2008,"AUDI","TT ROADSTER QUATTRO",18,24,20
2008,"AUDI","TT ROADSTER QUATTRO",17,24,19
2008,"BMW","Z4 3.0I",19,28,22
2008,"BMW","Z4 3.0I",18,28,21
2008,"BMW","Z4 3.0SI",19,28,22
2008,"BMW","Z4 3.0SI",18,28,21
2008,"BMW","Z4 COUPE",19,28,22
2008,"BMW","Z4 COUPE",18,28,21
2008,"BMW","Z4 M COUPE",15,23,18
2008,"BMW","Z4 M ROADSTER",15,23,18
2008,"BUGATTI","VEYRON",8,14,10
2008,"CADILLAC","XLR",14,21,16
2008,"CADILLAC","XLR",15,24,18
2008,"CHEVROLET","CORVETTE",15,25,18
2008,"CHEVROLET","CORVETTE",16,26,19
2008,"CHEVROLET","CORVETTE",15,24,18
2008,"CHRYSLER","CROSSFIRE COUPE",19,25,21
2008,"CHRYSLER","CROSSFIRE COUPE",15,23,18
2008,"CHRYSLER","CROSSFIRE ROADSTER",19,25,21
2008,"CHRYSLER","CROSSFIRE ROADSTER",15,23,18
2008,"DODGE","VIPER CONVERTIBLE",13,22,16
2008,"DODGE","VIPER COUPE",13,22,16
2008,"FERRARI","F430",11,16,13
2008,"FERRARI","F430",11,16,13
2008,"FERRARI","FERRARI 599 GTB FIORANO",11,15,12
2008,"FERRARI","FERRARI 599 GTB FIORANO",11,15,12
2008,"HONDA","S2000",18,25,21
2008,"LAMBORGHINI","GALLARDO COUPE",11,17,13
2008,"LAMBORGHINI","GALLARDO COUPE",10,17,13
2008,"LAMBORGHINI","GALLARDO SPYDER",10,16,12
2008,"LAMBORGHINI","GALLARDO SPYDER",10,15,12
2008,"LAMBORGHINI","MURCIELAGO",9,14,11
2008,"LAMBORGHINI","MURCIELAGO",8,13,10
2008,"LAMBORGHINI","MURCIELAGO REVENTON",9,14,11
2008,"LAMBORGHINI","MURCIELAGO ROADSTER",9,14,11
2008,"LAMBORGHINI","MURCIELAGO ROADSTER",8,13,10
2008,"LOTUS","ELISE/EXIGE",20,26,22
2008,"LOTUS","ELISE/EXIGE",20,26,22
2008,"LOTUS","ELISE/EXIGE",21,27,23
2008,"MAZDA","MX-5",20,27,23
2008,"MAZDA","MX-5",22,27,24
2008,"MAZDA","MX-5",21,28,24
2008,"MERCEDES-BENZ","SL55 AMG",12,17,14
2008,"MERCEDES-BENZ","SL550",14,21,16
2008,"MERCEDES-BENZ","SL600",11,18,14
2008,"MERCEDES-BENZ","SL65 AMG",11,18,14
2008,"MERCEDES-BENZ","SLK280",18,24,20
2008,"MERCEDES-BENZ","SLK280",17,25,20
2008,"MERCEDES-BENZ","SLK350",17,23,19
2008,"MERCEDES-BENZ","SLK350",16,23,19
2008,"MERCEDES-BENZ","SLK55 AMG",14,20,16
2008,"MERCEDES-BENZ","SLR",12,16,13
2008,"MERCEDES-BENZ","SMART FORTWO (CONVERTIBLE)",33,41,36
2008,"MERCEDES-BENZ","SMART FORTWO (COUPE)",33,41,36
2008,"NISSAN","350Z",17,24,20
2008,"NISSAN","350Z",18,25,20
2008,"NISSAN","350Z ROADSTER",17,23,19
2008,"NISSAN","350Z ROADSTER",17,24,20
2008,"PONTIAC","SOLSTICE",19,26,21
2008,"PONTIAC","SOLSTICE",19,28,22
2008,"PONTIAC","SOLSTICE",19,24,21
2008,"PONTIAC","SOLSTICE",19,25,21
2008,"PORSCHE","911 GT2",16,23,19
2008,"PORSCHE","BOXSTER",19,26,21
2008,"PORSCHE","BOXSTER",20,29,23
2008,"PORSCHE","BOXSTER",19,28,22
2008,"PORSCHE","BOXSTER S",18,25,21
2008,"PORSCHE","BOXSTER S",18,26,21
2008,"PORSCHE","CAYMAN",19,26,21
2008,"PORSCHE","CAYMAN",20,29,23
2008,"PORSCHE","CAYMAN",19,28,22
2008,"PORSCHE","CAYMAN S",18,25,21
2008,"PORSCHE","CAYMAN S",18,26,21
2008,"PORSCHE","GT3       911 GT3",15,22,18
2008,"PORSCHE","GT3 RS    911 GT3 RS",15,22,18
2008,"SATURN","SKY",19,26,21
2008,"SATURN","SKY",19,28,22
2008,"SATURN","SKY",19,24,21
2008,"SATURN","SKY",19,25,21
2008,"SHLBY","SHELBY MUSTANG GT",15,22,17
2008,"ASTON MARTIN","DB9 COUPE",11,18,13
2008,"ASTON MARTIN","DB9 COUPE",10,16,12
2008,"ASTON MARTIN","DB9 VOLANTE",11,17,13
2008,"ASTON MARTIN","DB9 VOLANTE",10,16,12
2008,"AUDI","TT COUPE",23,31,26
2008,"JAGUAR","JAGUAR XK",16,25,19
2008,"JAGUAR","JAGUAR XK CONVERTIBLE",16,25,19
2008,"JAGUAR","JAGUAR XKR",15,23,18
2008,"JAGUAR","JAGUAR XKR CONVERTIBLE",15,23,18
2008,"LEXUS","SC 430",16,23,19
2008,"MINI","MINI COOPER",26,34,29
2008,"MINI","MINI COOPER",28,37,32
2008,"MINI","MINI COOPER CONVERTIBLE",22,30,25
2008,"MINI","MINI COOPER CONVERTIBLE",23,32,26
2008,"MINI","MINI COOPER S",23,32,27
2008,"MINI","MINI COOPER S",26,34,29
2008,"MINI","MINI COOPER S CONVERTIBLE",19,29,23
2008,"MINI","MINI COOPER S CONVERTIBLE",21,29,24
2008,"MITSUBISHI","ECLIPSE SPYDER",19,26,22
2008,"MITSUBISHI","ECLIPSE SPYDER",19,26,22
2008,"MITSUBISHI","ECLIPSE SPYDER",16,24,19
2008,"MITSUBISHI","ECLIPSE SPYDER",16,25,19
2008,"PORSCHE","911 TURBO",15,23,18
2008,"PORSCHE","911 TURBO",16,23,18
2008,"PORSCHE","911 TURBO CABRIOLET",15,23,18
2008,"PORSCHE","911 TURBO CABRIOLET",15,24,18
2008,"PORSCHE","CARRERA 2 CABRIOLET",18,24,20
2008,"PORSCHE","CARRERA 2 CABRIOLET",18,26,21
2008,"PORSCHE","CARRERA 2 COUPE",18,24,20
2008,"PORSCHE","CARRERA 2 COUPE",18,26,21
2008,"PORSCHE","CARRERA 2 S CABRIOLET",17,24,20
2008,"PORSCHE","CARRERA 2 S CABRIOLET",17,25,20
2008,"PORSCHE","CARRERA 2 S COUPE",17,24,20
2008,"PORSCHE","CARRERA 2 S COUPE",17,25,20
2008,"PORSCHE","CARRERA 4 CABRIOLET",17,24,19
2008,"PORSCHE","CARRERA 4 CABRIOLET",17,25,20
2008,"PORSCHE","CARRERA 4 COUPE",17,24,19
2008,"PORSCHE","CARRERA 4 COUPE",17,25,20
2008,"PORSCHE","CARRERA 4 S CABRIOLET",17,23,19
2008,"PORSCHE","CARRERA 4 S CABRIOLET",16,24,19
2008,"PORSCHE","CARRERA 4 S COUPE",17,23,19
2008,"PORSCHE","CARRERA 4 S COUPE",16,24,19
2008,"PORSCHE","CARRERA 4 S TARGA",17,23,19
2008,"PORSCHE","CARRERA 4 S TARGA",16,24,19
2008,"PORSCHE","CARRERA 4 TARGA",17,24,19
2008,"PORSCHE","CARRERA 4 TARGA",17,25,20
2008,"VOLKSWAGEN","NEW BEETLE CONVERTIBLE",20,28,23
2008,"VOLKSWAGEN","NEW BEETLE CONVERTIBLE",20,28,23
2008,"AUDI","A4 CABRIOLET",21,30,24
2008,"AUDI","A4 CABRIOLET QUATTRO",19,27,22
2008,"AUDI","A4 CABRIOLET QUATTRO",17,25,20
2008,"AUDI","A5 QUATTRO",18,27,21
2008,"AUDI","A5 QUATTRO",16,27,20
2008,"AUDI","RS4 CABRIOLET",12,19,14
2008,"AUDI","S4 CABRIOLET",14,21,16
2008,"AUDI","S4 CABRIOLET",13,19,15
2008,"AUDI","S5",16,22,19
2008,"AUDI","S5",14,21,16
2008,"AUDI","TT COUPE QUATTRO",18,24,20
2008,"AUDI","TT COUPE QUATTRO",17,24,19
2008,"BENTLEY","CONTINENTAL GTC",10,17,12
2008,"BMW","128I",19,28,22
2008,"BMW","128I",18,28,21
2008,"BMW","128I CONVERTIBLE",18,27,21
2008,"BMW","128I CONVERTIBLE",18,28,21
2008,"BMW","135I",18,26,21
2008,"BMW","135I",17,25,20
2008,"BMW","135I CONVERTIBLE",17,26,20
2008,"BMW","135I CONVERTIBLE",17,26,20
2008,"BMW","328CI",19,28,22
2008,"BMW","328CI",18,28,21
2008,"BMW","328CI CONVERTIBLE",18,27,21
2008,"BMW","328CI CONVERTIBLE",17,27,20
2008,"BMW","328CXI",17,25,20
2008,"BMW","328CXI",17,25,20
2008,"BMW","335CI",17,26,20
2008,"BMW","335CI",17,26,20
2008,"BMW","335CI CONVERTIBLE",17,26,20
2008,"BMW","335CI CONVERTIBLE",17,26,20
2008,"BMW","335CXI",17,25,20
2008,"BMW","335CXI",16,25,19
2008,"BMW","650CI",15,23,18
2008,"BMW","650CI",15,22,18
2008,"BMW","650CI CONVERTIBLE",15,23,18
2008,"BMW","650CI CONVERTIBLE",14,21,16
2008,"BMW","M3 CONVERTIBLE",14,20,16
2008,"BMW","M3 CONVERTIBLE",13,19,16
2008,"BMW","M3 COUPE",14,20,16
2008,"BMW","M3 COUPE",14,20,16
2008,"BMW","M6",11,17,13
2008,"BMW","M6",11,17,13
2008,"BMW","M6 CONVERTIBLE",11,17,13
2008,"BMW","M6 CONVERTIBLE",11,17,13
2008,"CHEVROLET","AVEO 5",23,32,26
2008,"CHEVROLET","AVEO 5",24,34,27
2008,"CHEVROLET","COBALT",22,30,25
2008,"CHEVROLET","COBALT",22,31,26
2008,"CHEVROLET","COBALT",24,33,27
2008,"CHEVROLET","COBALT",22,31,25
2008,"CHEVROLET","COBALT",22,32,26
2008,"CHEVROLET","COBALT XFE",25,36,29
2008,"CHRYSLER","SEBRING CONVERTIBLE",20,29,23
2008,"CHRYSLER","SEBRING CONVERTIBLE",18,26,21
2008,"CHRYSLER","SEBRING CONVERTIBLE",13,19,15
2008,"CHRYSLER","SEBRING CONVERTIBLE",18,26,21
2008,"CHRYSLER","SEBRING CONVERTIBLE",16,26,19
2008,"FORD","MUSTANG",16,24,19
2008,"FORD","MUSTANG",17,26,20
2008,"FORD","MUSTANG",15,22,18
2008,"FORD","MUSTANG",15,23,18
2008,"FORD","MUSTANG",14,20,16
2008,"HONDA","CIVIC",25,36,29
2008,"HONDA","CIVIC",24,36,28
2008,"HONDA","CIVIC",26,34,29
2008,"HONDA","CIVIC",21,29,24
2008,"HYUNDAI","TIBURON",20,27,22
2008,"HYUNDAI","TIBURON",20,28,23
2008,"HYUNDAI","TIBURON",17,24,20
2008,"HYUNDAI","TIBURON",17,24,20
2008,"HYUNDAI","TIBURON",16,24,19
2008,"INFINITI","G37 COUPE",18,24,20
2008,"INFINITI","G37 COUPE",17,26,20
2008,"LEXUS","IS 250",21,29,24
2008,"LEXUS","IS 250",18,26,21
2008,"LEXUS","IS 250 AWD",20,26,22
2008,"LEXUS","IS 350",18,25,20
2008,"LEXUS","IS F",16,23,18
2008,"MASERATI","MASERATI GRANTURISMO",13,19,15
2008,"MAZDA","MAZDA RX-8",16,23,19
2008,"MAZDA","MAZDA RX-8",16,22,18
2008,"MERCEDES-BENZ","CLK350",17,25,20
2008,"MERCEDES-BENZ","CLK350 (CABRIOLET)",17,25,20
2008,"MERCEDES-BENZ","CLK550",15,22,17
2008,"MERCEDES-BENZ","CLK550 (CABRIOLET)",15,21,17
2008,"MERCEDES-BENZ","CLK63 AMG",12,19,14
2008,"MERCEDES-BENZ","CLK63 AMG (CABRIOLET)",12,18,14
2008,"MINI","MINI CLUBMAN",26,34,29
2008,"MINI","MINI CLUBMAN",28,37,32
2008,"MINI","MINI CLUBMAN S",23,32,27
2008,"MINI","MINI CLUBMAN S",26,34,29
2008,"MITSUBISHI","ECLIPSE",20,26,22
2008,"MITSUBISHI","ECLIPSE",20,28,23
2008,"MITSUBISHI","ECLIPSE",17,25,20
2008,"MITSUBISHI","ECLIPSE",16,25,19
2008,"NISSAN","ALTIMA COUPE",23,31,26
2008,"NISSAN","ALTIMA COUPE",23,32,26
2008,"NISSAN","ALTIMA COUPE",19,26,22
2008,"NISSAN","ALTIMA COUPE",19,27,22
2008,"PONTIAC","G5 XFE",25,35,29
2008,"PONTIAC","G5/PURSUIT",22,31,26
2008,"PONTIAC","G5/PURSUIT",24,33,27
2008,"PONTIAC","G5/PURSUIT",22,31,25
2008,"PONTIAC","G5/PURSUIT",22,32,26
2008,"ROUSH PERFORMANCE","ROUSH STAGE3 MUSTANG",14,20,16
2008,"ROUSH PERFORMANCE","ROUSH STAGE3 MUSTANG",15,20,17
2008,"SAAB","9-3 CONVERTIBLE",18,24,20
2008,"SAAB","9-3 CONVERTIBLE",18,27,22
2008,"SAAB","9-3 CONVERTIBLE",15,24,18
2008,"SAAB","9-3 CONVERTIBLE",16,26,19
2008,"SALEEN PERFORMANCE","SALEEN S281 FAMILY",12,18,14
2008,"SALEEN PERFORMANCE","SALEEN S281 FAMILY",12,18,14
2008,"TOYOTA","SCION TC",21,29,24
2008,"TOYOTA","SCION TC",20,27,23
2008,"TOYOTA","SCION XD",26,32,28
2008,"TOYOTA","SCION XD",27,33,29
2008,"TOYOTA","YARIS",29,35,31
2008,"TOYOTA","YARIS",29,36,32
2008,"VOLKSWAGEN","EOS",21,30,24
2008,"VOLKSWAGEN","EOS",20,29,24
2008,"VOLKSWAGEN","EOS",19,26,22
2008,"VOLKSWAGEN","NEW BEETLE",20,29,23
2008,"VOLKSWAGEN","NEW BEETLE",20,28,23
2008,"VOLVO","C70 CONVERTIBLE",18,26,21
2008,"VOLVO","C70 CONVERTIBLE",18,27,21
2008,"ACURA","TSX",20,28,23
2008,"ACURA","TSX",19,28,22
2008,"AUDI","A4",21,30,24
2008,"AUDI","A4",20,31,24
2008,"AUDI","A4",18,27,21
2008,"AUDI","A4 QUATTRO",19,27,22
2008,"AUDI","A4 QUATTRO",20,28,23
2008,"AUDI","A4 QUATTRO",17,25,20
2008,"AUDI","A4 QUATTRO",15,25,19
2008,"AUDI","RS4",13,20,15
2008,"AUDI","S4",14,21,16
2008,"AUDI","S4",13,20,15
2008,"BENTLEY","AZURE",9,15,11
2008,"BENTLEY","CONTINENTAL GT",10,17,13
2008,"BMW","328I",19,28,22
2008,"BMW","328I",18,28,21
2008,"BMW","328XI",17,25,20
2008,"BMW","328XI",17,25,20
2008,"BMW","335I",17,26,20
2008,"BMW","335I",17,26,20
2008,"BMW","335XI",17,25,20
2008,"BMW","335XI",16,25,19
2008,"BMW","M3",14,20,16
2008,"BMW","M3",14,20,16
2008,"CHEVROLET","AVEO",23,32,26
2008,"CHEVROLET","AVEO",24,34,27
2008,"CHRYSLER","PT CRUISER CONVERTIBLE",18,24,21
2008,"CHRYSLER","PT CRUISER CONVERTIBLE",19,24,21
2008,"CHRYSLER","PT CRUISER CONVERTIBLE",20,25,22
2008,"CHRYSLER","PT CRUISER CONVERTIBLE",21,26,23
2008,"FORD","FOCUS  FWD",24,33,28
2008,"FORD","FOCUS  FWD",24,35,28
2008,"HONDA","ACCORD 2DR COUPE",21,30,24
2008,"HONDA","ACCORD 2DR COUPE",22,31,25
2008,"HONDA","ACCORD 2DR COUPE",19,28,22
2008,"HONDA","ACCORD 2DR COUPE",17,25,20
2008,"HONDA","CIVIC HYBRID",40,45,42
2008,"HYUNDAI","ACCENT",24,33,28
2008,"HYUNDAI","ACCENT",27,32,29
2008,"JAGUAR","JAGUAR X-TYPE",16,22,18
2008,"KIA","RIO",25,35,29
2008,"KIA","RIO",27,32,29
2008,"LEXUS","GS 450H",22,25,23
2008,"MAZDA","MAZDA3",23,31,26
2008,"MAZDA","MAZDA3",24,32,27
2008,"MAZDA","MAZDA3",22,29,24
2008,"MAZDA","MAZDA3",22,29,25
2008,"MERCEDES-BENZ","C300",13,19,15
2008,"MERCEDES-BENZ","C300",18,25,21
2008,"MERCEDES-BENZ","C300",18,26,21
2008,"MERCEDES-BENZ","C300 4MATIC",17,25,20
2008,"MERCEDES-BENZ","C350",17,25,20
2008,"MERCEDES-BENZ","C63 AMG",12,19,15
2008,"MERCEDES-BENZ","CL550",14,21,17
2008,"MERCEDES-BENZ","CL600",11,17,13
2008,"MERCEDES-BENZ","CL63 AMG",11,18,14
2008,"MERCEDES-BENZ","CL65 AMG",11,17,13
2008,"MERCEDES-BENZ","CLS550",14,21,16
2008,"MERCEDES-BENZ","CLS63 AMG",12,18,14
2008,"MITSUBISHI","LANCER",22,29,24
2008,"MITSUBISHI","LANCER",21,29,24
2008,"MITSUBISHI","LANCER EVOLUTION",17,22,19
2008,"MITSUBISHI","LANCER EVOLUTION",16,22,18
2008,"PONTIAC","G6",22,30,25
2008,"PONTIAC","G6",18,29,22
2008,"PONTIAC","G6",17,26,20
2008,"PONTIAC","G6",17,26,20
2008,"PONTIAC","G6",15,22,18
2008,"ROLLS-ROYCE","PHANTOM DROPHEAD COUPE",11,18,14
2008,"SAAB","9-3 AERO SEDAN AWD",15,24,18
2008,"SAAB","9-3 AERO SEDAN AWD",16,24,19
2008,"SAAB","9-3 SPORT SEDAN",19,26,21
2008,"SAAB","9-3 SPORT SEDAN",19,29,23
2008,"SAAB","9-3 SPORT SEDAN",15,24,18
2008,"SAAB","9-3 SPORT SEDAN",16,26,19
2008,"SATURN","ASTRA 2D HATCHBACK",24,30,27
2008,"SATURN","ASTRA 2D HATCHBACK",24,32,27
2008,"SATURN","ASTRA 4DR HATCHBACK",24,30,27
2008,"SATURN","ASTRA 4DR HATCHBACK",24,32,27
2008,"SUBARU","IMPREZA AWD",20,25,22
2008,"SUBARU","IMPREZA AWD",20,27,22
2008,"SUBARU","IMPREZA AWD",19,25,21
2008,"SUBARU","IMPREZA AWD",20,27,22
2008,"SUBARU","LEGACY AWD",20,27,22
2008,"SUBARU","LEGACY AWD",18,24,20
2008,"SUBARU","LEGACY AWD",19,25,21
2008,"SUBARU","LEGACY AWD",20,27,22
2008,"SUBARU","LEGACY AWD",17,24,20
2008,"SUBARU","LEGACY AWD",17,24,20
2008,"SUZUKI","FORENZA",19,28,22
2008,"SUZUKI","FORENZA",20,28,23
2008,"SUZUKI","RENO",19,28,22
2008,"SUZUKI","RENO",20,28,23
2008,"SUZUKI","SX4 SEDAN",23,31,26
2008,"SUZUKI","SX4 SEDAN",22,30,25
2008,"TOYOTA","CAMRY SOLARA",22,31,25
2008,"TOYOTA","CAMRY SOLARA",21,31,25
2008,"TOYOTA","CAMRY SOLARA",18,27,21
2008,"TOYOTA","CAMRY SOLARA CONVERTIBLE",18,26,21
2008,"TOYOTA","COROLLA",26,35,29
2008,"TOYOTA","COROLLA",28,37,31
2008,"VOLKSWAGEN","GTI",22,29,25
2008,"VOLKSWAGEN","GTI",20,29,24
2008,"VOLKSWAGEN","JETTA",22,29,25
2008,"VOLKSWAGEN","JETTA",20,29,24
2008,"VOLKSWAGEN","JETTA",21,29,24
2008,"VOLKSWAGEN","JETTA",21,29,24
2008,"VOLKSWAGEN","R32",18,23,20
2008,"VOLKSWAGEN","RABBIT",21,29,24
2008,"VOLKSWAGEN","RABBIT",22,29,24
2008,"VOLVO","C30 FWD",20,28,23
2008,"VOLVO","C30 FWD",20,28,23
2008,"VOLVO","C30 FWD",19,27,22
2008,"VOLVO","C30 FWD",19,28,23
2008,"VOLVO","S40 AWD",18,26,21
2008,"VOLVO","S40 AWD",17,25,20
2008,"VOLVO","S40 FWD",20,28,23
2008,"VOLVO","S40 FWD",20,28,23
2008,"VOLVO","S40 FWD",19,27,22
2008,"VOLVO","S40 FWD",19,28,23
2008,"VOLVO","S60 AWD",17,26,21
2008,"VOLVO","S60 AWD",18,26,21
2008,"VOLVO","S60 FWD",18,26,21
2008,"VOLVO","S60 FWD",18,26,21
2008,"VOLVO","S60 FWD",19,27,22
2008,"VOLVO","S60 FWD",19,27,22
2008,"ACURA","RL",16,24,19
2008,"ACURA","TL",18,26,21
2008,"ACURA","TL",17,26,20
2008,"ACURA","TL",18,27,21
2008,"AUDI","A6",18,27,21
2008,"AUDI","A6 QUATTRO",17,25,20
2008,"AUDI","A6 QUATTRO",16,23,18
2008,"AUDI","A8",16,23,18
2008,"AUDI","S6",14,19,16
2008,"AUDI","S8",13,19,15
2008,"BENTLEY","ARNAGE",10,15,11
2008,"BENTLEY","CONTINENTAL FLYING SPUR",10,17,12
2008,"BMW","528I",18,27,21
2008,"BMW","528I",18,28,21
2008,"BMW","528XI",17,25,20
2008,"BMW","528XI",17,25,20
2008,"BMW","535I",17,26,20
2008,"BMW","535I",17,26,20
2008,"BMW","535XI",17,25,20
2008,"BMW","535XI",16,25,19
2008,"BMW","550I",15,23,18
2008,"BMW","550I",15,22,18
2008,"BMW","M5",11,17,13
2008,"BMW","M5",11,17,13
2008,"BUICK","LACROSSE/ALLURE",17,25,20
2008,"BUICK","LACROSSE/ALLURE",17,28,21
2008,"BUICK","LACROSSE/ALLURE",16,24,19
2008,"CADILLAC","CTS",18,26,21
2008,"CADILLAC","CTS",17,26,20
2008,"CADILLAC","CTS",16,25,19
2008,"CADILLAC","CTS",16,25,19
2008,"CADILLAC","CTS AWD",17,25,20
2008,"CADILLAC","CTS AWD",17,26,20
2008,"CADILLAC","STS",17,26,20
2008,"CADILLAC","STS",13,19,15
2008,"CADILLAC","STS",15,24,18
2008,"CADILLAC","STS AWD",17,26,20
2008,"CADILLAC","STS AWD",14,21,16
2008,"CHEVROLET","CLASSIC",21,31,25
2008,"CHEVROLET","CLASSIC",18,28,22
2008,"CHEVROLET","MALIBU",22,30,25
2008,"CHEVROLET","MALIBU",22,32,25
2008,"CHEVROLET","MALIBU",18,29,22
2008,"CHEVROLET","MALIBU",17,26,20
2008,"CHEVROLET","MALIBU HYBRID",24,32,27
2008,"CHRYSLER","SEBRING",21,30,24
2008,"CHRYSLER","SEBRING",19,27,22
2008,"CHRYSLER","SEBRING",13,20,16
